시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,136.11,202101,18,105000 ,12,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,61.74,202101,31,69900 ,8,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,61.74,202103,6,71000 ,4,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,61.74,202104,5,71500 ,12,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,136.11,202104,12,90000 ,1,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,61.74,202106,7,75000 ,11,1988,남부순환로248길 56,
서울특별시 관악구 봉천동,1713,1713,0,낙성대현대홈타운,114.919,202102,5,110750 ,12,2002,솔밭로7길 16,
서울특별시 관악구 봉천동,1713,1713,0,낙성대현대홈타운,114.919,202102,20,123000 ,9,2002,솔밭로7길 16,
서울특별시 관악구 봉천동,1713,1713,0,낙성대현대홈타운,114.919,202102,25,108500 ,2,2002,솔밭로7길 16,
서울특별시 관악구 봉천동,1713,1713,0,낙성대현대홈타운,114.919,202103,27,122000 ,12,2002,솔밭로7길 16,
서울특별시 관악구 봉천동,1713,1713,0,낙성대현대홈타운,84.925,202104,9,86500 ,11,2002,솔밭로7길 16,
서울특별시 관악구 봉천동,1608-27,1608,27,뉴파크플러스(1608-27),77.8,202103,19,60000 ,2,2005,남부순환로228길 85,
서울특별시 관악구 봉천동,1690-168,1690,168,늘푸른3차,82.87,202106,8,59500 ,5,2007,남부순환로249길 13-12,
서울특별시 관악구 봉천동,1690-171,1690,171,늘푸른5차,81.98,202105,31,60500 ,5,2008,남부순환로249길 21,20210624
서울특별시 관악구 봉천동,1690-171,1690,171,늘푸른5차,81.98,202105,31,60500 ,5,2008,남부순환로249길 21,
서울특별시 관악구 봉천동,1699-10,1699,10,대동황실,84.99,202101,16,87157 ,6,2003,구암길 95,
서울특별시 관악구 봉천동,926-2,926,2,대안그린,72.53,202102,26,55000 ,6,2005,남부순환로 1727-8,
서울특별시 관악구 봉천동,05월 15일,15,5,대영,44,202101,20,34900 ,3,2014,청림6길 16,
서울특별시 관악구 봉천동,05월 15일,15,5,대영,44.5,202103,8,36700 ,7,2014,청림6길 16,
서울특별시 관악구 봉천동,05월 15일,15,5,대영,40.49,202104,3,34000 ,2,2014,청림6길 16,
서울특별시 관악구 봉천동,856-5,856,5,대우디오슈페리움1단지,130.18,202104,26,120000 ,18,2007,관악로 164,
서울특별시 관악구 봉천동,856-5,856,5,대우디오슈페리움1단지,55.04,202105,22,64000 ,10,2007,관악로 164,
서울특별시 관악구 봉천동,856-1,856,1,대우디오슈페리움2단지,84.76,202102,2,79800 ,10,2007,관악로 168,20210623
서울특별시 관악구 봉천동,856-1,856,1,대우디오슈페리움2단지,84.76,202102,6,79800 ,10,2007,관악로 168,
서울특별시 관악구 봉천동,856-1,856,1,대우디오슈페리움2단지,84.76,202103,25,73100 ,5,2007,관악로 168,20210616
서울특별시 관악구 봉천동,856-1,856,1,대우디오슈페리움2단지,84.93,202103,27,88500 ,12,2007,관악로 168,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,32.76,202101,2,33500 ,3,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,32.76,202102,6,34000 ,4,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,114.12,202102,23,93000 ,12,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,28.8,202103,13,27000 ,6,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,28.8,202104,15,27850 ,13,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,32.76,202105,26,33500 ,4,1999,봉천로 576,
서울특별시 관악구 봉천동,1629-2,1629,2,동아타운,84.42,202106,28,85500 ,13,1999,봉천로 576,
서울특별시 관악구 봉천동,7-312,7,312,동아타운21,125.42,202102,8,76500 ,13,2003,관악로37길 15,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202101,8,96000 ,6,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202101,18,95500 ,2,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202101,21,113000 ,11,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202101,25,109000 ,19,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202101,26,102000 ,21,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202101,28,104500 ,8,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202101,30,89500 ,17,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202102,4,92000 ,22,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202102,6,95600 ,13,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202102,6,93000 ,12,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202102,7,90000 ,23,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.92,202102,9,98000 ,4,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202102,10,90000 ,11,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.92,202103,3,109500 ,16,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202103,5,117000 ,19,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202103,13,85400 ,2,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202104,1,102000 ,3,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,5,93300 ,15,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,17,91500 ,18,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202104,19,130000 ,23,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,19,89500 ,11,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,22,88500 ,3,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,23,92000 ,14,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202104,24,87500 ,5,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,1,93000 ,8,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,1,91800 ,12,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,3,113000 ,10,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.89,202105,3,86000 ,6,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,5,92000 ,2,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,7,93000 ,13,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,8,94000 ,17,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,12,91500 ,13,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,19,113000 ,14,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.92,202105,21,112500 ,21,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,21,109000 ,16,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,22,113500 ,13,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,22,110000 ,16,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202105,22,91000 ,20,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202105,27,104000 ,17,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202106,8,95000 ,9,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202106,8,96000 ,10,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202106,12,95000 ,22,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202106,17,124000 ,13,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202106,21,88900 ,1,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202106,22,108000 ,13,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202106,24,114500 ,7,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202107,1,128500 ,22,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202107,2,91900 ,21,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202107,6,94500 ,16,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202107,8,119000 ,18,2000,봉천로 387,
서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202107,10,111000 ,21,2000,은천로 86,
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202107,29,96200 ,6,2000,봉천로 387,
서울특별시 관악구 봉천동,893-12,893,12,마에스트로캠퍼스타운,13.15,202103,26,13100 ,10,2012,남부순환로 1773,
서울특별시 관악구 봉천동,893-12,893,12,마에스트로캠퍼스타운,13.15,202104,24,13100 ,11,2012,남부순환로 1773,
서울특별시 관악구 봉천동,893-12,893,12,마에스트로캠퍼스타운,13.15,202106,28,12900 ,5,2012,남부순환로 1773,
서울특별시 관악구 봉천동,893-12,893,12,마에스트로캠퍼스타운,13.15,202107,24,12800 ,15,2012,남부순환로 1773,
서울특별시 관악구 봉천동,893-12,893,12,마에스트로캠퍼스타운,13.15,202107,31,12900 ,13,2012,남부순환로 1773,
서울특별시 관악구 봉천동,1531-39,1531,39,무학,82.43,202102,19,57000 ,2,1998,장군봉8길 16,20210301
서울특별시 관악구 봉천동,1531-39,1531,39,무학,82.43,202105,7,57000 ,2,1998,장군봉8길 16,
서울특별시 관악구 봉천동,1531-39,1531,39,무학,59.38,202107,11,51000 ,2,1998,장군봉8길 16,
서울특별시 관악구 봉천동,1531-39,1531,39,무학,82.43,202107,16,57700 ,2,1998,장군봉8길 16,
서울특별시 관악구 봉천동,1723,1723,0,반석푸른숲,84.12,202104,17,86000 ,11,2006,인헌16다길 14,
서울특별시 관악구 봉천동,1723,1723,0,반석푸른숲,84.12,202104,21,85000 ,6,2006,인헌16다길 14,20210507
서울특별시 관악구 봉천동,1723,1723,0,반석푸른숲,84.12,202104,21,85000 ,6,2006,인헌16다길 14,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,101.95,202101,5,109000 ,19,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,9,99000 ,21,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,9,95000 ,12,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,9,77000 ,7,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,12,87000 ,3,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,13,92200 ,21,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,16,73000 ,9,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,101.95,202101,19,93000 ,16,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202101,20,107500 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202101,22,96000 ,1,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,23,104500 ,16,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,23,77800 ,2,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,25,80000 ,18,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,25,80000 ,18,2005,은천로 93,20210311
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.99,202101,27,78000 ,16,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,27,93000 ,5,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202101,28,92700 ,8,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202101,30,78700 ,10,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,1,75500 ,10,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,5,73000 ,13,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,6,76500 ,3,2005,은천로 93,20210226
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,6,76500 ,3,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202102,8,103500 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,9,79000 ,9,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,20,71500 ,2,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202102,26,107500 ,19,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202102,27,82800 ,23,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202103,1,77800 ,12,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202103,1,77800 ,12,2005,은천로 93,20210402
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202103,5,100000 ,11,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202103,6,104500 ,11,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202104,17,115500 ,22,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202104,20,81000 ,6,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,1,79000 ,19,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,1,82000 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202105,4,104000 ,17,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202105,7,103000 ,10,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,10,75000 ,6,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,12,80900 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,14,81500 ,8,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,14,77000 ,3,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202105,14,105000 ,17,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202105,15,90000 ,17,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,101.95,202105,19,102400 ,15,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202105,29,82600 ,4,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202106,12,100000 ,4,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202106,14,81500 ,17,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,101.95,202106,16,114700 ,13,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202106,19,78600 ,14,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,114.97,202106,24,115500 ,17,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202107,2,81700 ,10,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202107,9,83000 ,9,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202107,10,84700 ,18,2005,은천로 93,
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202107,17,94000 ,1,2005,은천로 93,
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,84.72,202102,3,84500 ,2,2004,은천로15길 24,
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,59.8,202102,6,83750 ,8,2004,은천로15길 24,
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,111.04,202102,27,100100 ,20,2004,은천로15길 24,
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,83.87,202106,14,89500 ,3,2004,은천로15길 24,
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,59.8,202107,10,89000 ,11,2004,은천로15길 24,
서울특별시 관악구 봉천동,1716,1716,0,벽산타운II,79.28,202101,9,83500 ,12,2003,구암5가길 49,
서울특별시 관악구 봉천동,1716,1716,0,벽산타운II,79.28,202101,22,85000 ,12,2003,구암5가길 49,
서울특별시 관악구 봉천동,1716,1716,0,벽산타운II,79.28,202103,6,84800 ,13,2003,구암5가길 49,
서울특별시 관악구 봉천동,1716,1716,0,벽산타운II,79.28,202105,3,80800 ,2,2003,구암5가길 49,
서울특별시 관악구 봉천동,1716,1716,0,벽산타운II,79.28,202105,5,85000 ,8,2003,구암5가길 49,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202101,7,89300 ,10,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202101,18,86800 ,7,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202101,24,78003 ,2,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202102,4,89300 ,10,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.78,202102,16,82000 ,13,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202105,12,98500 ,12,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202105,18,98900 ,9,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202105,21,98000 ,10,1996,보라매로 62,
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202106,4,98000 ,10,1996,보라매로 62,20210614
서울특별시 관악구 봉천동,645-87,645,87,복권,47.61,202102,1,28800 ,1,1971,은천로5길 39,
서울특별시 관악구 봉천동,645-87,645,87,복권,47.61,202104,26,28200 ,4,1971,은천로5길 39,
서울특별시 관악구 봉천동,645-87,645,87,복권,47.61,202105,29,29300 ,3,1971,은천로5길 39,
서울특별시 관악구 봉천동,673-82,673,82,봉천동,67.75,202102,28,30000 ,3,2002,봉천로21길 77,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202101,7,101500 ,8,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202101,9,93200 ,17,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202101,9,75000 ,15,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202101,9,104500 ,20,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202101,30,90500 ,17,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202101,30,73000 ,22,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202102,6,74800 ,17,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202102,6,94500 ,19,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202102,6,78000 ,21,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202102,6,75300 ,8,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202102,9,105000 ,13,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202102,27,73500 ,6,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202103,27,97000 ,16,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202104,24,80300 ,10,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202105,1,115000 ,14,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202106,4,98800 ,18,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202106,6,99000 ,19,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202107,8,76500 ,10,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,59.76,202107,10,81000 ,7,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202107,16,103800 ,13,2000,관악로 285,
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202107,21,100000 ,23,2000,관악로 285,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202101,2,87900 ,26,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202101,3,89900 ,20,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,9,75700 ,12,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,15,75500 ,22,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,114.78,202101,16,104200 ,19,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,18,76250 ,7,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,20,72400 ,3,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,27,78000 ,22,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,114.78,202101,30,92000 ,2,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202101,30,73500 ,12,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202102,6,79000 ,10,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202102,9,78000 ,7,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202102,10,80000 ,7,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,114.78,202102,16,112000 ,14,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202102,27,79700 ,4,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202103,24,78000 ,20,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,114.78,202104,2,102000 ,5,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202104,24,77000 ,13,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202105,26,97800 ,14,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,114.78,202106,18,112000 ,12,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202106,19,83000 ,2,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202107,3,80500 ,14,2000,관악로30길 12,20210805
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202107,12,108000 ,26,2000,관악로30길 12,
서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202107,26,109000 ,23,2000,관악로30길 12,
서울특별시 관악구 봉천동,1715,1715,0,부미아띠랑스힐,83.95,202102,3,60000 ,2,2002,남부순환로230길 117,
서울특별시 관악구 봉천동,1715,1715,0,부미아띠랑스힐,83.95,202105,4,73000 ,6,2002,남부순환로230길 117,
서울특별시 관악구 봉천동,1715,1715,0,부미아띠랑스힐,83.95,202106,8,73000 ,3,2002,남부순환로230길 117,
서울특별시 관악구 봉천동,1721,1721,0,브라운스톤관악,114.98,202101,30,99900 ,14,2005,관악로 263,
서울특별시 관악구 봉천동,1721,1721,0,브라운스톤관악,84.41,202103,20,104000 ,7,2005,관악로 263,
서울특별시 관악구 봉천동,1690-163,1690,163,삼성아트빌(1690-163),101.94,202101,25,70000 ,6,2001,남부순환로249길 5-10,
서울특별시 관악구 봉천동,180-261,180,261,삼정,83.09,202101,14,50000 ,5,2001,인헌길 168,
서울특별시 관악구 봉천동,180-381,180,381,새진6차,83.03,202104,10,52000 ,3,2005,인헌16길 33-6,20210629
서울특별시 관악구 봉천동,180-422,180,422,새진8차,80.64,202106,5,60000 ,4,2005,인헌16길 47,
서울특별시 관악구 봉천동,1574-1,1574,1,생모리츠타운,84.36,202107,2,69000 ,8,2007,쑥고개로 100,
서울특별시 관악구 봉천동,869-6,869,6,서울대역마에스트로,23.09,202106,4,18000 ,18,2012,남부순환로218길 1,
서울특별시 관악구 봉천동,867-9,867,9,서울대역해담채,13.41,202102,2,12700 ,10,2012,관악로15길 23-12,
서울특별시 관악구 봉천동,867-9,867,9,서울대역해담채,12.87,202103,20,13200 ,8,2012,관악로15길 23-12,
서울특별시 관악구 봉천동,867-9,867,9,서울대역해담채,19.82,202103,26,16500 ,11,2012,관악로15길 23-12,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202101,15,71000 ,3,1999,관악로 125,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202101,22,71500 ,7,1999,관악로 125,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202102,6,70000 ,16,1999,관악로 125,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202104,3,76000 ,3,1999,관악로 125,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202107,11,70300 ,1,1999,관악로 125,
서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,59.78,202107,23,79000 ,4,1999,관악로 125,
서울특별시 관악구 봉천동,1560-61,1560,61,서울대입구아이원 (1560-61),84.89,202102,6,104500 ,10,2006,청룡길 78,
서울특별시 관악구 봉천동,1560-61,1560,61,서울대입구아이원 (1560-61),59.96,202104,24,55000 ,3,2006,청룡길 78,
서울특별시 관악구 봉천동,1560-61,1560,61,서울대입구아이원 (1560-61),59.96,202107,3,86000 ,5,2006,청룡길 78,
